,day,hour,relative_time,dns_name
26314,1.0,6.0,1096087.201244,accounts.youtube.com
26316,1.0,6.0,1096088.556204,www.googleapis.com
26318,1.0,6.0,1096092.089181,yjczdbnbqirq
26320,1.0,6.0,1096092.123707,hzlwxalp
26322,1.0,6.0,1096092.181365,yjczdbnbqirq
26324,1.0,6.0,1096092.21425,zgsalryztzqwqyb
26326,1.0,6.0,1096092.720617,hzlwxalp
26328,1.0,6.0,1096092.721994,zgsalryztzqwqyb
26330,1.0,6.0,1096102.799119,cmdts.ksmobile.com
26332,1.0,6.0,1096132.810734,api.dropbox.com
26334,1.0,6.0,1096142.549938,settings.crashlytics.com
26336,1.0,6.0,1096173.141305,2.android.pool.ntp.org
26338,1.0,6.0,1096175.621145,clients3.google.com
26340,1.0,6.0,1096175.753242,e6.whatsapp.net
26342,1.0,6.0,1096239.549095,edge-mqtt.facebook.com
26344,1.0,6.0,1096393.102345,maps.googleapis.com
26346,1.0,6.0,1096678.058383,BCMLS2.glpals.com
26348,1.0,6.0,1096678.139527,BCMLS2.glpals.com
26350,1.0,6.0,1096980.22771,gllto.glpals.com
26352,1.0,6.0,1097599.828535,maps.googleapis.com
26354,1.0,6.0,1097618.292818,appinfocdn.ksmobile.net
26356,1.0,6.0,1097879.415619,supl.google.com
26358,1.0,6.0,1097879.495857,BCMLS2.glpals.com
26360,1.0,7.0,1098479.130431,gllto.glpals.com
26362,1.0,7.0,1098515.379274,dtlabs.bgu.ac.il
26364,1.0,7.0,1098806.910523,maps.googleapis.com
26366,1.0,7.0,1099077.883409,supl.google.com
26368,1.0,7.0,1099078.030279,BCMLS2.glpals.com
26370,1.0,7.0,1099682.081099,gllto.glpals.com
26372,1.0,7.0,1099686.167268,www.google.com
26374,1.0,7.0,1099686.286583,accounts.google.com
26376,1.0,7.0,1099686.297266,translate.googleapis.com
26378,1.0,7.0,1099687.264815,www.googleapis.com
26380,1.0,7.0,1099689.854724,accounts.youtube.com
26382,1.0,7.0,1099690.30275,clients3.google.com
26384,1.0,7.0,1099693.323769,jyjpvfvn
26386,1.0,7.0,1099693.325835,eybhlnoxrmpnswv
26388,1.0,7.0,1099693.328233,eybhlnoxrmpnswv
26390,1.0,7.0,1099693.445316,swuyrnkzusu
26392,1.0,7.0,1099693.453706,eybhlnoxrmpnswv
26394,1.0,7.0,1099693.455958,jyjpvfvn
26396,1.0,7.0,1099739.158911,api.dropbox.com
26398,1.0,7.0,1099783.875859,api-d.dropbox.com
26400,1.0,7.0,1099793.565884,edge-mqtt.facebook.com
26402,1.0,7.0,1099797.235194,13.156.220.66.in-addr.arpa
26404,1.0,7.0,1099825.57829,settings.crashlytics.com
26406,1.0,7.0,1099949.626546,appinfocdn.ksmobile.net
26408,1.0,7.0,1099996.800146,maps.googleapis.com
26410,1.0,7.0,1100278.051725,supl.google.com
26412,1.0,7.0,1100278.131765,BCMLS2.glpals.com
26414,1.0,7.0,1100296.49397,2.android.pool.ntp.org
26416,1.0,7.0,1100301.309802,clients3.google.com
26418,1.0,7.0,1100301.610439,e9.whatsapp.net
26420,1.0,7.0,1100879.934193,gllto.glpals.com
26422,1.0,7.0,1101192.195656,maps.googleapis.com
26424,1.0,7.0,1101482.3451,BCMLS2.glpals.com
26426,1.0,7.0,1101482.49224,BCMLS2.glpals.com
26428,1.0,7.0,1101821.465513,dtlabs.bgu.ac.il
26430,1.0,8.0,1101963.908768,www.google.co.il
26432,1.0,8.0,1101997.803608,b-graph.facebook.com
26434,1.0,8.0,1102032.769596,s3.amazonaws.com
26436,1.0,8.0,1102079.847767,gllto.glpals.com
26438,1.0,8.0,1102191.548313,graph.facebook.com
26440,1.0,8.0,1102291.847342,appinfocdn.ksmobile.net
26442,1.0,8.0,1102415.775134,maps.googleapis.com
26444,1.0,8.0,1102678.724847,supl.google.com
26446,1.0,8.0,1102678.878927,BCMLS2.glpals.com
26448,1.0,8.0,1103059.355008,settings.crashlytics.com
26450,1.0,8.0,1103101.767429,api.gotinder.com
26452,1.0,8.0,1103116.756154,images.gotinder.com
26454,1.0,8.0,1103169.399461,api.dropbox.com
26456,1.0,8.0,1103187.644,settings.crashlytics.com
26458,1.0,8.0,1103219.062033,edge-mqtt.facebook.com
26460,1.0,8.0,1103248.535846,2.110.252.173.in-addr.arpa
26462,1.0,8.0,1103251.323765,api.gotinder.com
26464,1.0,8.0,1103251.895043,api.mixpanel.com
26466,1.0,8.0,1103279.896594,gllto.glpals.com
26468,1.0,8.0,1103280.790003,www.google.com
26470,1.0,8.0,1103280.972864,accounts.google.com
26472,1.0,8.0,1103280.974285,translate.googleapis.com
26474,1.0,8.0,1103282.3578,android.clients.google.com
26476,1.0,8.0,1103283.368086,accounts.youtube.com
26478,1.0,8.0,1103284.772377,www.googleapis.com
26480,1.0,8.0,1103287.986383,iqalcyoytgmx
26482,1.0,8.0,1103288.005761,kkslypvzihss
26484,1.0,8.0,1103288.023546,kmbpocgegzvp
26486,1.0,8.0,1103288.077108,iqalcyoytgmx
26488,1.0,8.0,1103288.095446,kkslypvzihss
26490,1.0,8.0,1103288.131776,kmbpocgegzvp
26492,1.0,8.0,1103313.086727,settings.crashlytics.com
26494,1.0,8.0,1103878.132967,supl.google.com
26496,1.0,8.0,1103878.222561,BCMLS2.glpals.com
26498,1.0,8.0,1103894.108713,maps.googleapis.com
26500,1.0,8.0,1104478.91834,gllto.glpals.com
26502,1.0,8.0,1104669.807566,appinfocdn.ksmobile.net
26504,1.0,8.0,1105079.031767,supl.google.com
26506,1.0,8.0,1105079.145079,BCMLS2.glpals.com
26508,1.0,8.0,1105104.043095,maps.googleapis.com
26510,1.0,9.0,1105838.88532,dtlabs.bgu.ac.il
26512,1.0,9.0,1105912.366761,up.cm.ksmobile.com
26514,1.0,9.0,1105978.838816,gllto.glpals.com
26516,1.0,9.0,1106278.421575,supl.google.com
26518,1.0,9.0,1106278.512455,BCMLS2.glpals.com
26520,1.0,9.0,1106293.70928,2.android.pool.ntp.org
26522,1.0,9.0,1106298.100696,clients3.google.com
26524,1.0,9.0,1106298.183314,e1.whatsapp.net
26526,1.0,9.0,1106308.434242,android.clients.google.com
26528,1.0,9.0,1106524.167592,edge-mqtt.facebook.com
26530,1.0,9.0,1106525.375022,12.152.220.66.in-addr.arpa
26532,1.0,9.0,1106598.307374,maps.googleapis.com
26534,1.0,9.0,1106699.350996,api.dropbox.com
26536,1.0,9.0,1106728.567024,settings.crashlytics.com
26538,1.0,9.0,1106885.732157,www.google.com
26540,1.0,9.0,1106885.919517,accounts.google.com
26542,1.0,9.0,1106885.932727,translate.googleapis.com
26544,1.0,9.0,1106887.107053,accounts.youtube.com
26546,1.0,9.0,1106888.464768,android.clients.google.com
26548,1.0,9.0,1106893.246732,www.googleapis.com
26550,1.0,9.0,1106893.583049,qvelcecmaeqc
26552,1.0,9.0,1106893.694425,qvelcecmaeqc
26554,1.0,9.0,1106894.030221,bfvkbyurrtgi
26556,1.0,9.0,1106894.043682,bfvkbyurrtgi
26558,1.0,9.0,1106894.16265,bfvkbyurrtgi
26560,1.0,9.0,1106894.164235,oikmjgd
26562,1.0,9.0,1106900.120525,settings.crashlytics.com
26564,1.0,9.0,1106996.090545,appinfocdn.ksmobile.net
26566,1.0,9.0,1107477.800259,supl.google.com
26568,1.0,9.0,1107477.881578,BCMLS2.glpals.com
26570,1.0,9.0,1107478.913384,gllto.glpals.com
26572,1.0,9.0,1107721.130445,dtlabs.bgu.ac.il
26574,1.0,9.0,1107826.128523,maps.googleapis.com
26576,1.0,9.0,1108428.746853,www.googleapis.com
26578,1.0,9.0,1108679.073985,supl.google.com
26580,1.0,9.0,1108679.22414,BCMLS2.glpals.com
26582,1.0,9.0,1108680.070045,gllto.glpals.com
26584,1.0,9.0,1108996.668264,maps.googleapis.com
26586,1.0,10.0,1109201.126978,android.clients.google.com
26588,1.0,10.0,1109201.55373,www.google.co.il
26590,1.0,10.0,1109329.598214,appinfocdn.ksmobile.net
26592,1.0,10.0,1109393.741664,api.facebook.com
26594,1.0,10.0,1109393.932748,b-graph.facebook.com
26596,1.0,10.0,1109396.182907,graph.facebook.com
26598,1.0,10.0,1109624.738762,2.android.pool.ntp.org
26600,1.0,10.0,1109628.192186,clients3.google.com
26602,1.0,10.0,1109628.252857,e16.whatsapp.net
26604,1.0,10.0,1109878.581349,supl.google.com
26606,1.0,10.0,1109878.66512,BCMLS2.glpals.com
26608,1.0,10.0,1109879.595167,gllto.glpals.com
26610,1.0,10.0,1110484.42976,www.google.com
26612,1.0,10.0,1110484.514298,accounts.google.com
26614,1.0,10.0,1110484.556977,translate.googleapis.com
26616,1.0,10.0,1110487.084882,accounts.youtube.com
26618,1.0,10.0,1110488.419158,www.googleapis.com
26620,1.0,10.0,1110491.731262,simnuzdtgy
26622,1.0,10.0,1110491.733675,simnuzdtgy
26624,1.0,10.0,1110491.78479,qrgvyhjkcuxn
26626,1.0,10.0,1110491.856808,simnuzdtgy
26628,1.0,10.0,1110491.85905,mhzskmawrtyzfg
26630,1.0,10.0,1110491.983199,qrgvyhjkcuxn
26632,1.0,10.0,1110510.629085,api.dropbox.com
26634,1.0,10.0,1110518.341214,maps.googleapis.com
26636,1.0,10.0,1110597.240508,settings.crashlytics.com
26638,1.0,10.0,1110638.84858,edge-mqtt.facebook.com
26640,1.0,10.0,1110640.182915,3.112.252.173.in-addr.arpa
26642,1.0,10.0,1110836.523047,play.googleapis.com
26644,1.0,10.0,1111077.969769,BCMLS2.glpals.com
26646,1.0,10.0,1111078.056306,BCMLS2.glpals.com
26648,1.0,10.0,1111079.008571,gllto.glpals.com
26650,1.0,10.0,1111254.601022,weather.ios.ijinshan.com
26652,1.0,10.0,1111255.529727,weather.ios.ijinshan.com
26654,1.0,10.0,1111259.606325,settings.crashlytics.com
26656,1.0,10.0,1111264.325192,track.appsflyer.com
26658,1.0,10.0,1111265.356839,e12.whatsapp.net
26660,1.0,10.0,1111311.052003,settings.crashlytics.com
26662,1.0,10.0,1111311.346363,ssdk.adkmob.com
26664,1.0,10.0,1111311.473763,rlog.9gag.com
26666,1.0,10.0,1111311.482191,android.clients.google.com
26668,1.0,10.0,1111311.82098,graph.facebook.com
26670,1.0,10.0,1111314.88922,comment.9gag.com
26672,1.0,10.0,1111314.993189,data.flurry.com
26674,1.0,10.0,1111315.418054,api.9gag.com
26676,1.0,10.0,1111315.44434,gamethrive.com
26678,1.0,10.0,1111316.564022,ads.flurry.com
26680,1.0,10.0,1111319.065556,img-9gag-fun.9cache.com
26682,1.0,10.0,1111319.141027,googleads.g.doubleclick.net
26684,1.0,10.0,1111319.933369,accounts-cdn.9gaging.com
26686,1.0,10.0,1111319.957206,img-comment-lol.9cache.com
26688,1.0,10.0,1111320.037339,pubads.g.doubleclick.net
26690,1.0,10.0,1111320.469337,avatars-cdn.9gaging.com
26692,1.0,10.0,1111322.80578,api.tapcommerce.com
26694,1.0,10.0,1111322.893881,tc-creatives.s3.amazonaws.com
26696,1.0,10.0,1111324.08344,adlog.flurry.com
26698,1.0,10.0,1111355.428226,googleads.g.doubleclick.net
26700,1.0,10.0,1111359.417304,cmdts.ksmobile.com
26702,1.0,10.0,1111373.238043,ts.flurry.com
26704,1.0,10.0,1111373.335101,flurry.cachefly.net
26706,1.0,10.0,1111376.661155,comment.9gag.com
26708,1.0,10.0,1111382.619907,rlog.9gag.com
26710,1.0,10.0,1111392.51349,data.flurry.com
26712,1.0,10.0,1111393.192706,settings.crashlytics.com
26714,1.0,10.0,1111395.226855,e.crashlytics.com
26716,1.0,10.0,1111396.209611,images.gotinder.com
26718,1.0,10.0,1111398.106793,moments-photos.gotinder.com
26720,1.0,10.0,1111398.634703,etl.tindersparks.com
26722,1.0,10.0,1111398.654977,api.gotinder.com
26724,1.0,10.0,1111398.659268,api.gotinder.com
26726,1.0,10.0,1111398.694769,etl.tindersparks.com
26728,1.0,10.0,1111406.083104,dtlabs.bgu.ac.il
26730,1.0,10.0,1111409.574787,graph.facebook.com
26732,1.0,10.0,1111424.744246,api.dropbox.com
26734,1.0,10.0,1111446.030267,edge-mqtt.facebook.com
26736,1.0,10.0,1111454.986968,api.mixpanel.com
26738,1.0,10.0,1111460.234759,api.gotinder.com
26740,1.0,10.0,1111468.637746,s3.amazonaws.com
26742,1.0,10.0,1111468.997492,settings.crashlytics.com
26744,1.0,10.0,1111497.488821,moments-photos.gotinder.com
26746,1.0,10.0,1111514.467614,e.crashlytics.com
26748,1.0,10.0,1111515.939707,api.dropbox.com
26750,1.0,10.0,1111516.165675,android.clients.google.com
26752,1.0,10.0,1111523.382566,api.gotinder.com
26754,1.0,10.0,1111579.309064,edge-mqtt.facebook.com
26756,1.0,10.0,1111580.484352,13.156.220.66.in-addr.arpa
26758,1.0,10.0,1111592.024775,api.gotinder.com
26760,1.0,10.0,1111592.071212,api.gotinder.com
26762,1.0,10.0,1111596.188764,s3.amazonaws.com
26764,1.0,10.0,1111596.401362,settings.crashlytics.com
26766,1.0,10.0,1111634.416994,e.crashlytics.com
26768,1.0,10.0,1111654.476113,api.gotinder.com
26770,1.0,10.0,1111682.364649,2.android.pool.ntp.org
26772,1.0,10.0,1111684.033421,www.facebook.com
26774,1.0,10.0,1111685.730535,m.facebook.com
26776,1.0,10.0,1111686.197022,clients3.google.com
26778,1.0,10.0,1111687.724821,fbstatic-a.akamaihd.net
26780,1.0,10.0,1111690.243558,fbcdn-photos-c-a.akamaihd.net
26782,1.0,10.0,1111690.292512,urlauth.ksmobile.net
26784,1.0,10.0,1111692.973611,fbcdn-profile-a.akamaihd.net
26786,1.0,10.0,1111692.995476,fbexternal-a.akamaihd.net
26788,1.0,10.0,1111694.308037,fbcdn-photos-d-a.akamaihd.net
26790,1.0,10.0,1111694.360555,fbcdn-photos-h-a.akamaihd.net
26792,1.0,10.0,1111698.199834,edge-chat.facebook.com
26794,1.0,10.0,1111700.792339,fbcdn-photos-e-a.akamaihd.net
26796,1.0,10.0,1111704.765043,fbcdn-photos-b-a.akamaihd.net
26798,1.0,10.0,1111704.827892,fbcdn-photos-g-a.akamaihd.net
26800,1.0,10.0,1111706.892487,api.dropbox.com
26802,1.0,10.0,1111716.01272,s3.amazonaws.com
26804,1.0,10.0,1111716.355669,settings.crashlytics.com
26806,1.0,10.0,1111730.340488,fbcdn-photos-f-a.akamaihd.net
26808,1.0,10.0,1111730.350375,fbcdn-photos-f-a.akamaihd.net
26810,1.0,10.0,1111754.46614,e.crashlytics.com
26812,1.0,10.0,1111754.59525,m.facebook.com
26814,1.0,10.0,1111755.835203,fbcdn-sphotos-c-a.akamaihd.net
26816,1.0,10.0,1111755.838398,fbcdn-photos-d-a.akamaihd.net
26818,1.0,10.0,1111755.859343,fbexternal-a.akamaihd.net
26820,1.0,10.0,1111756.332182,edge-mqtt.facebook.com
26822,1.0,10.0,1111758.215825,2.110.252.173.in-addr.arpa
26824,1.0,10.0,1111769.419078,s3.amazonaws.com
26826,1.0,10.0,1111779.111341,fbstatic-a.akamaihd.net
26828,1.0,10.0,1111782.482993,fbcdn-photos-e-a.akamaihd.net
26830,1.0,10.0,1111815.681937,m.facebook.com
26832,1.0,10.0,1111825.737128,scontent.xx.fbcdn.net
26834,1.0,10.0,1111825.762683,fbexternal-a.akamaihd.net
26836,1.0,10.0,1111833.257775,fbcdn-sphotos-f-a.akamaihd.net
26838,1.0,10.0,1111833.258068,fbcdn-sphotos-f-a.akamaihd.net
26840,1.0,10.0,1111833.275314,fbcdn-photos-a-a.akamaihd.net
26842,1.0,10.0,1111833.283387,fbcdn-photos-c-a.akamaihd.net
26844,1.0,10.0,1111839.239178,fbcdn-photos-g-a.akamaihd.net
26846,1.0,10.0,1111839.243529,fbcdn-photos-b-a.akamaihd.net
26848,1.0,10.0,1111839.274038,fbcdn-photos-d-a.akamaihd.net
26850,1.0,10.0,1111841.764842,2.android.pool.ntp.org
26852,1.0,10.0,1111844.299676,clients3.google.com
26854,1.0,10.0,1111844.361943,e6.whatsapp.net
26856,1.0,10.0,1111880.454093,m.facebook.com
26858,1.0,10.0,1111902.24758,api.dropbox.com
26860,1.0,10.0,1111941.533111,m.facebook.com
26862,1.0,10.0,1111951.138276,edge-mqtt.facebook.com
26864,1.0,10.0,1111963.234459,s3.amazonaws.com
26866,1.0,10.0,1111963.531465,settings.crashlytics.com
26868,1.0,10.0,1111977.770043,supl.google.com
26870,1.0,10.0,1111977.915296,BCMLS2.glpals.com
26872,1.0,10.0,1111994.482895,fbexternal-a.akamaihd.net
26874,1.0,10.0,1111994.485169,fbcdn-photos-b-a.akamaihd.net
26876,1.0,10.0,1111994.497163,fbcdn-photos-f-a.akamaihd.net
26878,1.0,10.0,1111994.502161,fbcdn-photos-e-a.akamaihd.net
26880,1.0,10.0,1111994.504421,fbcdn-photos-c-a.akamaihd.net
26882,1.0,10.0,1111994.511129,fbexternal-a.akamaihd.net
26884,1.0,10.0,1111994.514852,fbcdn-photos-c-a.akamaihd.net
26886,1.0,10.0,1111994.554339,fbcdn-photos-d-a.akamaihd.net
26888,1.0,10.0,1112007.913188,m.facebook.com
26890,1.0,10.0,1112010.823988,fbcdn-photos-a-a.akamaihd.net
26892,1.0,10.0,1112021.576101,fbstatic-a.akamaihd.net
26894,1.0,10.0,1112022.80595,fbcdn-photos-g-a.akamaihd.net
26896,1.0,10.0,1112022.882485,scontent.xx.fbcdn.net
26898,1.0,10.0,1112031.738623,2.android.pool.ntp.org
26900,1.0,10.0,1112033.937952,clients3.google.com
26902,1.0,10.0,1112033.983484,e16.whatsapp.net
26904,1.0,10.0,1112052.818505,api.dropbox.com
26906,1.0,10.0,1112052.841712,api.dropbox.com
26908,1.0,10.0,1112052.863037,api.dropbox.com
26910,1.0,10.0,1112067.430562,fbcdn-photos-b-a.akamaihd.net
26912,1.0,10.0,1112090.305754,m.facebook.com
26914,1.0,10.0,1112091.465122,fbcdn-photos-a-a.akamaihd.net
26916,1.0,10.0,1112099.827914,s3.amazonaws.com
26918,1.0,10.0,1112100.430338,settings.crashlytics.com
26920,1.0,10.0,1112100.880784,fbstatic-a.akamaihd.net
26922,1.0,10.0,1112101.544118,fbcdn-vthumb-a.akamaihd.net
26924,1.0,10.0,1112102.477092,fbcdn-sphotos-f-a.akamaihd.net
26926,1.0,10.0,1112103.939071,fbcdn-photos-d-a.akamaihd.net
26928,1.0,10.0,1112103.941253,fbcdn-photos-d-a.akamaihd.net
26930,1.0,10.0,1112103.944665,fbcdn-photos-g-a.akamaihd.net
26932,1.0,10.0,1112103.952128,fbcdn-photos-f-a.akamaihd.net
26934,1.0,10.0,1112104.014288,fbexternal-a.akamaihd.net
26936,1.0,10.0,1112104.865362,scontent.xx.fbcdn.net
26938,1.0,10.0,1112121.800059,edge-mqtt.facebook.com
26940,1.0,10.0,1112123.006075,2.100.252.173.in-addr.arpa
26942,1.0,10.0,1112144.481822,clients3.google.com
26944,1.0,10.0,1112144.638377,e10.whatsapp.net
26946,1.0,10.0,1112159.505146,m.facebook.com
26948,1.0,10.0,1112174.501413,cmdts.ksmobile.com
26950,1.0,10.0,1112184.39948,settings.crashlytics.com
26952,1.0,10.0,1112185.565954,e.crashlytics.com
26954,1.0,10.0,1112189.86288,api.dropbox.com
26956,1.0,10.0,1112189.886216,api.dropbox.com
26958,1.0,10.0,1112189.941906,api.dropbox.com
26960,1.0,10.0,1112189.953656,api.gotinder.com
26962,1.0,10.0,1112189.956175,api.gotinder.com
26964,1.0,10.0,1112189.959434,api.gotinder.com
26966,1.0,10.0,1112190.018614,etl.tindersparks.com
26968,1.0,10.0,1112190.436098,api.mixpanel.com
26970,1.0,10.0,1112195.927846,gllto.glpals.com
26972,1.0,10.0,1112197.683975,graph.facebook.com
26974,1.0,10.0,1112245.654833,api.gotinder.com
26976,1.0,10.0,1112248.352926,images.gotinder.com
26978,1.0,10.0,1112249.465225,cmdts.ksmobile.com
26980,1.0,10.0,1112250.363532,s3.amazonaws.com
26982,1.0,10.0,1112250.586933,settings.crashlytics.com
26984,1.0,10.0,1112257.024932,up.cm.ksmobile.com
26986,1.0,10.0,1112257.836376,www.cm.ksmobile.com
26988,1.0,10.0,1112292.345974,maps.googleapis.com
26990,1.0,10.0,1112305.521867,e.crashlytics.com
26992,1.0,10.0,1112313.517496,edge-mqtt.facebook.com
26994,1.0,10.0,1112315.001827,3.112.252.173.in-addr.arpa
26996,1.0,10.0,1112375.86285,aloha.viber.com
26998,1.0,10.0,1112505.179115,settings.crashlytics.com
27000,1.0,10.0,1112506.527695,track.appsflyer.com
27002,1.0,10.0,1112737.102136,settings.crashlytics.com
27004,1.0,11.0,1112798.132833,www.facebook.com
27006,1.0,11.0,1112799.847867,m.facebook.com
27008,1.0,11.0,1112801.734094,fbstatic-a.akamaihd.net
27010,1.0,11.0,1112801.963311,urlauth.ksmobile.net
27012,1.0,11.0,1112804.807019,fbexternal-a.akamaihd.net
27014,1.0,11.0,1112804.821432,fbcdn-sphotos-a-a.akamaihd.net
27016,1.0,11.0,1112804.894448,fbcdn-profile-a.akamaihd.net
27018,1.0,11.0,1112804.952146,scontent.xx.fbcdn.net
27020,1.0,11.0,1112805.005996,fbcdn-sphotos-d-a.akamaihd.net
27022,1.0,11.0,1112809.346533,edge-chat.facebook.com
27024,1.0,11.0,1112818.411609,fbcdn-photos-a-a.akamaihd.net
27026,1.0,11.0,1112826.090008,fbcdn-sphotos-h-a.akamaihd.net
27028,1.0,11.0,1112848.72218,fbcdn-photos-b-a.akamaihd.net
27030,1.0,11.0,1112848.726195,fbcdn-photos-b-a.akamaihd.net
27032,1.0,11.0,1112848.726882,fbcdn-photos-d-a.akamaihd.net
27034,1.0,11.0,1112848.730574,fbcdn-photos-h-a.akamaihd.net
27036,1.0,11.0,1112848.735868,fbcdn-photos-d-a.akamaihd.net
27038,1.0,11.0,1112855.661809,fbcdn-photos-e-a.akamaihd.net
27040,1.0,11.0,1112869.646766,m.facebook.com
27042,1.0,11.0,1112877.009718,supl.google.com
27044,1.0,11.0,1112877.088806,BCMLS2.glpals.com
27046,1.0,11.0,1112930.675435,m.facebook.com
27048,1.0,11.0,1112984.624608,fbcdn-photos-b-a.akamaihd.net
27050,1.0,11.0,1113011.839463,m.facebook.com
27052,1.0,11.0,1113021.975085,fbcdn-photos-a-a.akamaihd.net
27054,1.0,11.0,1113022.002793,fbcdn-profile-a.akamaihd.net
27056,1.0,11.0,1113034.091321,fbcdn-photos-d-a.akamaihd.net
27058,1.0,11.0,1113046.872355,scontent.xx.fbcdn.net
27060,1.0,11.0,1113046.990865,fbcdn-photos-h-a.akamaihd.net
27062,1.0,11.0,1113058.060068,fbcdn-photos-b-a.akamaihd.net
27064,1.0,11.0,1113076.907295,m.facebook.com
27066,1.0,11.0,1113078.170648,fbcdn-photos-f-a.akamaihd.net
27068,1.0,11.0,1113090.666078,fbcdn-photos-g-a.akamaihd.net
27070,1.0,11.0,1113100.049623,fbcdn-photos-a-a.akamaihd.net
27072,1.0,11.0,1113111.568452,fbcdn-photos-c-a.akamaihd.net
27074,1.0,11.0,1113119.920418,fbcdn-photos-e-a.akamaihd.net
27076,1.0,11.0,1113140.744926,m.facebook.com
27078,1.0,11.0,1113143.137932,scontent.xx.fbcdn.net
27080,1.0,11.0,1113146.896567,settings.crashlytics.com
27082,1.0,11.0,1113149.720149,fbcdn-photos-b-a.akamaihd.net
27084,1.0,11.0,1113164.556167,fbcdn-photos-d-a.akamaihd.net
27086,1.0,11.0,1113186.89207,fbcdn-photos-a-a.akamaihd.net
27088,1.0,11.0,1113201.442763,m.facebook.com
27090,1.0,11.0,1113202.117369,fbcdn-photos-g-a.akamaihd.net
27092,1.0,11.0,1113202.305098,fbcdn-profile-a.akamaihd.net
27094,1.0,11.0,1113211.530533,api.dropbox.com
27096,1.0,11.0,1113241.194061,fbcdn-photos-e-a.akamaihd.net
27098,1.0,11.0,1113254.64288,fbcdn-photos-c-a.akamaihd.net
27100,1.0,11.0,1113264.806005,m.facebook.com
27102,1.0,11.0,1113265.934602,fbcdn-photos-a-a.akamaihd.net
27104,1.0,11.0,1113277.792293,s3.amazonaws.com
27106,1.0,11.0,1113278.030724,settings.crashlytics.com
27108,1.0,11.0,1113280.202241,fbcdn-photos-g-a.akamaihd.net
27110,1.0,11.0,1113280.30797,fbcdn-profile-a.akamaihd.net
27112,1.0,11.0,1113302.665961,fbcdn-photos-e-a.akamaihd.net
27114,1.0,11.0,1113302.780522,edge-mqtt.facebook.com
27116,1.0,11.0,1113336.574485,m.facebook.com
27118,1.0,11.0,1113337.778181,fbcdn-photos-c-a.akamaihd.net
27120,1.0,11.0,1113342.414513,fbcdn-photos-b-a.akamaihd.net
27122,1.0,11.0,1113348.240535,fbcdn-photos-f-a.akamaihd.net
27124,1.0,11.0,1113361.171469,fbcdn-photos-d-a.akamaihd.net
27126,1.0,11.0,1113370.922946,fbcdn-photos-a-a.akamaihd.net
27128,1.0,11.0,1113414.297219,m.facebook.com
27130,1.0,11.0,1113441.271046,2.android.pool.ntp.org
27132,1.0,11.0,1113443.860823,clients3.google.com
27134,1.0,11.0,1113443.898196,e5.whatsapp.net
27136,1.0,11.0,1113480.136924,gllto.glpals.com
27138,1.0,11.0,1113482.923518,api.dropbox.com
27140,1.0,11.0,1113501.960082,maps.googleapis.com
27142,1.0,11.0,1113505.621508,edge-mqtt.facebook.com
27144,1.0,11.0,1113508.260092,12.152.220.66.in-addr.arpa
27146,1.0,11.0,1113513.341645,s3.amazonaws.com
27148,1.0,11.0,1113513.780649,settings.crashlytics.com
27150,1.0,11.0,1113545.291038,2.android.pool.ntp.org
27152,1.0,11.0,1113550.170878,e2.whatsapp.net
27154,1.0,11.0,1113568.852715,m.facebook.com
27156,1.0,11.0,1113576.749919,api.dropbox.com
27158,1.0,11.0,1113577.18036,android.clients.google.com
27160,1.0,11.0,1113578.679392,settings.crashlytics.com
27162,1.0,11.0,1113582.424875,edge-chat.facebook.com
27164,1.0,11.0,1113583.417418,track.appsflyer.com
27166,1.0,11.0,1113584.309825,fbcdn-photos-g-a.akamaihd.net
27168,1.0,11.0,1113584.388205,fbcdn-profile-a.akamaihd.net
27170,1.0,11.0,1113587.03451,s3.amazonaws.com
27172,1.0,11.0,1113601.100899,scontent.xx.fbcdn.net
27174,1.0,11.0,1113658.205629,m.facebook.com
27176,1.0,11.0,1113666.832024,edge-mqtt.facebook.com
27178,1.0,11.0,1113667.934483,2.110.252.173.in-addr.arpa
27180,1.0,11.0,1113701.324021,fbcdn-photos-b-a.akamaihd.net
27182,1.0,11.0,1113713.282634,fbcdn-photos-d-a.akamaihd.net
27184,1.0,11.0,1113722.629173,m.facebook.com
27186,1.0,11.0,1113723.787677,fbcdn-photos-g-a.akamaihd.net
27188,1.0,11.0,1113723.967464,fbcdn-profile-a.akamaihd.net
27190,1.0,11.0,1113723.977239,fbexternal-a.akamaihd.net
27192,1.0,11.0,1113756.003392,fbcdn-photos-a-a.akamaihd.net
27194,1.0,11.0,1113763.428678,fbcdn-photos-c-a.akamaihd.net
27196,1.0,11.0,1113777.369902,supl.google.com
27198,1.0,11.0,1113777.450782,BCMLS2.glpals.com
27200,1.0,11.0,1113778.247757,fbcdn-photos-e-a.akamaihd.net
27202,1.0,11.0,1113807.037409,m.facebook.com
27204,1.0,11.0,1113808.275423,fbcdn-photos-b-a.akamaihd.net
27206,1.0,11.0,1113824.914232,fbcdn-photos-h-a.akamaihd.net
27208,1.0,11.0,1113833.87951,fbcdn-photos-g-a.akamaihd.net
27210,1.0,11.0,1113834.092826,scontent.xx.fbcdn.net
27212,1.0,11.0,1113853.950122,fbcdn-photos-a-a.akamaihd.net
27214,1.0,11.0,1113862.507526,fbcdn-photos-c-a.akamaihd.net
27216,1.0,11.0,1113868.080832,m.facebook.com
