,day,hour,relative_time,dns_name
16803,6.0,22.0,896308.214964,api.dropbox.com
16805,6.0,22.0,896433.878139,settings.crashlytics.com
16807,6.0,22.0,896435.047866,track.appsflyer.com
16809,6.0,22.0,896436.07757,api.appsflyer.com
16811,6.0,22.0,896509.797045,api.dropbox.com
16813,6.0,22.0,896509.873835,api.dropbox.com
16815,6.0,22.0,896519.182801,api.dropbox.com
16817,6.0,22.0,896531.273929,settings.crashlytics.com
16819,6.0,22.0,896629.221577,api.dropbox.com
16821,6.0,22.0,896629.679945,api.dropbox.com
16823,6.0,22.0,896629.757381,api.dropbox.com
16825,6.0,22.0,896678.848795,settings.crashlytics.com
16827,6.0,22.0,896682.743024,track.appsflyer.com
16829,6.0,22.0,896684.201574,api.appsflyer.com
16831,6.0,22.0,896744.924923,api.dropbox.com
16833,6.0,23.0,896981.861937,api.facebook.com
16835,6.0,23.0,896985.375608,api.dropbox.com
16837,6.0,23.0,897005.642707,settings.crashlytics.com
16839,6.0,23.0,897109.704015,api.dropbox.com
16841,6.0,23.0,897110.186367,api.dropbox.com
16843,6.0,23.0,897110.26395,api.dropbox.com
16845,6.0,23.0,897311.704715,settings.crashlytics.com
16847,6.0,23.0,897349.62285,graph.facebook.com
16849,6.0,23.0,897349.699943,api.facebook.com
16851,6.0,23.0,897421.324079,api.dropbox.com
16853,6.0,23.0,897422.040998,api.dropbox.com
16855,6.0,23.0,897422.117831,api.dropbox.com
16857,6.0,23.0,897457.452922,settings.crashlytics.com
16859,6.0,23.0,897463.225611,track.appsflyer.com
16861,6.0,23.0,897508.024744,graph.facebook.com
16863,6.0,23.0,897508.650089,graph.facebook.com
16865,6.0,23.0,897529.677787,api.dropbox.com
16867,6.0,23.0,897529.793393,api.dropbox.com
16868,6.0,23.0,897529.79353,api.dropbox.com
16871,6.0,23.0,897609.041784,android.clients.google.com
16873,6.0,23.0,897627.84593,api.dropbox.com
16875,6.0,23.0,897627.922883,api.dropbox.com
16876,6.0,23.0,897627.92301,api.dropbox.com
16879,6.0,23.0,897686.272238,settings.crashlytics.com
16881,6.0,23.0,897739.648786,api.dropbox.com
16883,6.0,23.0,897739.725748,api.dropbox.com
16884,6.0,23.0,897739.725877,api.dropbox.com
16887,6.0,23.0,897787.912401,android.clients.google.com
16889,6.0,23.0,897815.080136,settings.crashlytics.com
16891,6.0,23.0,897846.829385,api.dropbox.com
16893,6.0,23.0,897846.912745,api.dropbox.com
16894,6.0,23.0,897846.912859,api.dropbox.com
16897,6.0,23.0,897982.452772,settings.crashlytics.com
16899,6.0,23.0,897989.807724,api.dropbox.com
16901,6.0,23.0,897989.884727,api.dropbox.com
16902,6.0,23.0,897989.884862,api.dropbox.com
16905,6.0,23.0,898016.154756,android.clients.google.com
16906,6.0,23.0,898016.154829,www.google.com
16907,6.0,23.0,898016.154895,accounts.google.com
16911,6.0,23.0,898016.231605,translate.googleapis.com
16913,6.0,23.0,898133.40677,api.dropbox.com
16915,6.0,23.0,898133.483759,api.dropbox.com
16916,6.0,23.0,898133.483891,api.dropbox.com
16919,6.0,23.0,898394.635835,settings.crashlytics.com
16921,6.0,23.0,898397.362347,track.appsflyer.com
16923,6.0,23.0,898526.988222,settings.crashlytics.com
16925,6.0,23.0,898566.99763,e.crashlytics.com
16927,6.0,23.0,898569.692764,api.gotinder.com
16928,6.0,23.0,898569.692847,api.gotinder.com
16929,6.0,23.0,898569.692911,api.gotinder.com
16930,6.0,23.0,898569.692976,etl.tindersparks.com
16935,6.0,23.0,898573.060912,dtlabs.bgu.ac.il
16937,6.0,23.0,898587.471305,android.clients.google.com
16939,6.0,23.0,898587.729501,BCMLS2.glpals.com
16940,6.0,23.0,898587.733001,supl.google.com
16943,6.0,23.0,898588.677742,clients4.google.com
16945,6.0,23.0,898588.748221,gllto.glpals.com
16947,6.0,23.0,898591.470729,images.gotinder.com
16948,6.0,23.0,898591.473016,images.gotinder.com
16949,6.0,23.0,898591.475344,images.gotinder.com
16950,6.0,23.0,898591.477663,images.gotinder.com
16955,6.0,23.0,898591.682797,1e58de17.api.splkmobile.com
16957,6.0,23.0,898591.821407,76.150.219.54.in-addr.arpa
16959,6.0,23.0,898599.262166,cmdts.ksmobile.com
16961,6.0,23.0,898600.713602,mtalk.google.com
16963,6.0,23.0,898605.662208,app-api.ted.com
16965,6.0,23.0,898608.475645,graph.facebook.com
16967,6.0,23.0,898610.828088,fbcdn-profile-a.akamaihd.net
16969,6.0,23.0,898610.836354,fbcdn-profile-a.akamaihd.net
16971,6.0,23.0,898612.062592,moments-photos.gotinder.com
16973,6.0,23.0,898624.57233,up.cm.ksmobile.com
16975,6.0,23.0,898625.297973,www.cm.ksmobile.com
16977,6.0,23.0,898630.278499,www.google.ie
16979,6.0,23.0,898640.136981,api.mixpanel.com
16981,6.0,23.0,898642.049254,api.dropbox.com
16983,6.0,23.0,898653.005434,api.gotinder.com
16985,6.0,23.0,898680.071184,e.crashlytics.com
16987,6.0,23.0,898703.920851,images.gotinder.com
16989,6.0,23.0,898716.687212,api.gotinder.com
16991,6.0,23.0,898720.799074,mtalk.google.com
16993,6.0,23.0,898730.995853,2.android.pool.ntp.org
16995,6.0,23.0,898733.408273,clients3.google.com
16997,6.0,23.0,898733.459603,e3.whatsapp.net
16999,6.0,23.0,898807.766569,e.crashlytics.com
17001,6.0,23.0,898838.319679,api.gotinder.com
17003,6.0,23.0,898839.998333,etl.tindersparks.com
17005,6.0,23.0,898847.820601,gllto.glpals.com
17007,6.0,23.0,898851.426055,www.google.com
17009,6.0,23.0,898851.462143,accounts.google.com
17011,6.0,23.0,898851.540794,translate.googleapis.com
17013,6.0,23.0,898851.944292,www.googleapis.com
17015,6.0,23.0,898852.606163,accounts.youtube.com
17017,6.0,23.0,898858.505423,odwqkwk
17019,6.0,23.0,898858.518077,pcklwru
17020,6.0,23.0,898858.520762,nmarnlpanezveyp
17023,6.0,23.0,898858.605057,odwqkwk
17025,6.0,23.0,898858.611013,pcklwru
17027,6.0,23.0,898858.63501,nmarnlpanezveyp
17029,6.0,23.0,898863.834704,play.googleapis.com
17031,6.0,23.0,898865.168117,2.android.pool.ntp.org
17033,6.0,9.0,933609.903906,www.google.com
17035,6.0,9.0,933609.914231,www.google.com
17037,6.0,9.0,933610.772021,ktqblfcvixuiejh
17038,6.0,9.0,933610.772155,lvxmzvdkqbuc
17039,6.0,9.0,933610.772235,femjwhy
17043,6.0,9.0,933610.953023,lvxmzvdkqbuc
17044,6.0,9.0,933610.95318,femjwhy
17045,6.0,9.0,933610.953261,ktqblfcvixuiejh
17049,6.0,9.0,933614.642137,api.facebook.com
17051,6.0,9.0,933622.542345,2.android.pool.ntp.org
17053,6.0,9.0,933627.161846,e6.whatsapp.net
17055,6.0,9.0,933670.276157,edge-mqtt.facebook.com
17057,6.0,9.0,934417.756297,settings.crashlytics.com
17059,6.0,9.0,934418.104942,track.appsflyer.com
17061,6.0,9.0,934770.28949,mtalk.google.com
17063,6.0,9.0,934775.938995,www.googleapis.com
17065,6.0,9.0,934777.93214,android.clients.google.com
17067,6.0,9.0,934784.851018,2.android.pool.ntp.org
17069,6.0,9.0,934788.613799,graph.facebook.com
17071,6.0,9.0,934790.901209,e5.whatsapp.net
17073,6.0,9.0,935050.971433,android.clients.google.com
17075,6.0,9.0,935231.935404,play.googleapis.com
17077,6.0,9.0,935412.282352,dtlabs.bgu.ac.il
17079,6.0,9.0,935485.640155,appload.ingest.crittercism.com
17081,6.0,9.0,935485.942654,track.appsflyer.com
17083,6.0,9.0,935495.282755,apm.crittercism.com
17085,6.0,9.0,935495.59485,txn.ingest.crittercism.com
17087,6.0,9.0,935512.134941,zj.dcys.ksmobile.com
17089,6.0,9.0,935514.528609,settings.crashlytics.com
17091,6.0,9.0,935534.284861,api.dropbox.com
17093,6.0,9.0,935534.359004,api.dropbox.com
17094,6.0,9.0,935534.359131,api.dropbox.com
17097,6.0,9.0,935614.334232,edge-mqtt.facebook.com
17099,6.0,9.0,935616.840923,3.112.252.173.in-addr.arpa
17101,6.0,9.0,935619.893007,b-graph.facebook.com
17103,6.0,9.0,935677.64418,settings.crashlytics.com
17105,6.0,9.0,935850.550864,mmi120.whatsapp.net
17107,6.0,10.0,936390.008442,android.clients.google.com
17109,6.0,10.0,936760.700702,up.cm.ksmobile.com
17111,6.0,10.0,936760.775253,cmdts.ksmobile.com
17113,6.0,10.0,936761.723306,settings.crashlytics.com
17115,6.0,10.0,936763.562354,ssdk.adkmob.com
17117,6.0,10.0,936763.636428,ssdk.adkmob.com
17119,6.0,10.0,937145.49335,2.android.pool.ntp.org
17121,6.0,10.0,937147.455405,e1.whatsapp.net
17123,6.0,10.0,937152.565605,android.clients.google.com
17125,6.0,10.0,937173.747681,settings.crashlytics.com
17127,6.0,10.0,937188.179263,www.google.com
17129,6.0,10.0,937188.838852,accounts.google.com
17130,6.0,10.0,937188.839051,translate.googleapis.com
17133,6.0,10.0,937192.284905,www.googleapis.com
17135,6.0,10.0,937197.954575,iucakajoxbw
17137,6.0,10.0,937198.028716,ypmbdypjmhlioyc
17139,6.0,10.0,937198.106001,vvkdcskbdvef
17141,6.0,10.0,937198.258673,iucakajoxbw
17142,6.0,10.0,937198.258821,ypmbdypjmhlioyc
17145,6.0,10.0,937198.333565,vvkdcskbdvef
17147,6.0,10.0,937201.853405,www.google.ie
17149,6.0,10.0,937248.020635,settings.crashlytics.com
17151,6.0,10.0,937531.821898,api.dropbox.com
17153,6.0,10.0,937531.896036,api.dropbox.com
17154,6.0,10.0,937531.89617,api.dropbox.com
17157,6.0,10.0,937553.442351,edge-mqtt.facebook.com
17159,6.0,10.0,937555.47644,3.112.252.173.in-addr.arpa
17161,6.0,10.0,938165.139187,android.clients.google.com
17163,6.0,10.0,938388.64078,settings.crashlytics.com
17165,6.0,10.0,938389.275702,track.appsflyer.com
17167,6.0,10.0,938703.482673,settings.crashlytics.com
17169,6.0,10.0,938704.708476,BCMLS2.glpals.com
17170,6.0,10.0,938704.708557,supl.google.com
17173,6.0,10.0,938705.565111,gllto.glpals.com
17175,6.0,10.0,938706.515664,clients4.google.com
17177,6.0,10.0,938707.023769,e.crashlytics.com
17179,6.0,10.0,938711.262974,1e58de17.api.splkmobile.com
17181,6.0,10.0,938725.091306,mtalk.google.com
17183,6.0,10.0,938725.122234,mtalk.google.com
17185,6.0,10.0,938732.791938,graph.facebook.com
17187,6.0,10.0,938734.63181,cmdts.ksmobile.com
17189,6.0,10.0,938735.024944,images.gotinder.com
17190,6.0,10.0,938735.025072,images.gotinder.com
17191,6.0,10.0,938735.025142,images.gotinder.com
17192,6.0,10.0,938735.025211,images.gotinder.com
17197,6.0,10.0,938748.0567,api.gotinder.com
17198,6.0,10.0,938748.072653,up.cm.ksmobile.com
17201,6.0,10.0,938750.380182,www.cm.ksmobile.com
17203,6.0,10.0,938751.877959,mtalk.google.com
17205,6.0,10.0,938761.83991,e10.whatsapp.net
17207,6.0,10.0,938775.446993,behacdn.ksmobile.net
17209,6.0,10.0,938806.169994,api.dropbox.com
17211,6.0,10.0,938806.591005,api.dropbox.com
17213,6.0,10.0,938806.59612,api.dropbox.com
17215,6.0,10.0,938808.948196,api.gotinder.com
17217,6.0,10.0,938819.956322,edge-mqtt.facebook.com
17219,6.0,10.0,938828.887961,e.crashlytics.com
17221,6.0,10.0,938841.46876,api.mixpanel.com
17223,6.0,10.0,938857.048672,moments-photos.gotinder.com
17224,6.0,10.0,938857.048745,moments-photos.gotinder.com
17227,6.0,10.0,938858.517195,moments-photos.gotinder.com
17228,6.0,10.0,938858.517271,moments-photos.gotinder.com
17231,6.0,10.0,938870.656787,api.gotinder.com
17233,6.0,10.0,938880.478793,api.dropbox.com
17235,6.0,10.0,938880.742275,api.dropbox.com
17237,6.0,10.0,938880.833124,api.dropbox.com
17239,6.0,10.0,938907.319434,mqtt.facebook.com
17240,6.0,10.0,938907.319579,edge-mqtt.facebook.com
17243,6.0,10.0,938970.46868,e.crashlytics.com
17245,6.0,10.0,938995.244516,2.android.pool.ntp.org
17247,6.0,10.0,939003.263089,clients3.google.com
17249,6.0,10.0,939003.493069,e12.whatsapp.net
17251,6.0,10.0,939036.328528,dtlabs.bgu.ac.il
17253,6.0,10.0,939226.157701,graph.facebook.com
17255,6.0,10.0,939476.717365,BCMLS2.glpals.com
17256,6.0,10.0,939476.719917,supl.google.com
17259,6.0,10.0,939477.846768,gllto.glpals.com
17261,6.0,10.0,939505.516065,settings.crashlytics.com
17263,6.0,10.0,939513.302469,api.gotinder.com
17265,6.0,10.0,939513.752465,api.gotinder.com
17267,6.0,10.0,939513.778105,etl.tindersparks.com
17268,6.0,10.0,939513.778178,api.gotinder.com
17271,6.0,10.0,939515.695793,android.clients.google.com
17273,6.0,10.0,939554.022889,api.dropbox.com
17275,6.0,10.0,939554.381774,api.dropbox.com
17277,6.0,10.0,939555.897385,api.dropbox.com
17279,6.0,10.0,939577.508835,api.mixpanel.com
17281,6.0,10.0,939614.942969,maps.googleapis.com
17283,6.0,10.0,939635.562638,e.crashlytics.com
17285,6.0,10.0,939782.586778,settings.crashlytics.com
17287,6.0,10.0,939792.138279,track.appsflyer.com
17289,6.0,10.0,939794.506871,fbcdn-profile-a.akamaihd.net
17291,6.0,10.0,939796.002667,scontent.xx.fbcdn.net
17292,6.0,10.0,939796.002739,graph.facebook.com
17295,6.0,10.0,939797.573735,api.facebook.com
17297,6.0,10.0,939801.958456,api.facebook.com
17299,6.0,10.0,939803.395957,fbexternal-a.akamaihd.net
17300,6.0,10.0,939803.396501,api.facebook.com
17303,6.0,10.0,939803.985944,fbexternal-a.akamaihd.net
17307,6.0,10.0,939824.174257,graph.facebook.com
17309,6.0,10.0,939925.484653,graph.facebook.com
17311,6.0,11.0,940194.987563,settings.crashlytics.com
17313,6.0,11.0,940197.356682,track.appsflyer.com
17315,6.0,11.0,940404.600548,mqtt.facebook.com
17317,6.0,11.0,940404.753377,edge-mqtt.facebook.com
17319,6.0,11.0,940406.201566,2.110.252.173.in-addr.arpa
17321,6.0,11.0,940486.500557,BCMLS2.glpals.com
17322,6.0,11.0,940486.502444,supl.google.com
17325,6.0,11.0,940487.381699,gllto.glpals.com
17327,6.0,11.0,940569.203665,settings.crashlytics.com
17329,6.0,11.0,940790.128148,www.google.com
17331,6.0,11.0,940790.254971,accounts.google.com
17333,6.0,11.0,940790.342114,translate.googleapis.com
17335,6.0,11.0,940791.004603,www.googleapis.com
17337,6.0,11.0,940792.231605,accounts.youtube.com
17339,6.0,11.0,940815.4726,maps.googleapis.com
17341,6.0,11.0,940881.126144,settings.crashlytics.com
17343,6.0,11.0,940884.026083,mtalk.google.com
17345,6.0,11.0,940923.594393,api.gotinder.com
17347,6.0,11.0,940924.152803,e6.whatsapp.net
17349,6.0,11.0,941285.967953,settings.crashlytics.com
17351,6.0,11.0,941289.507556,track.appsflyer.com
17353,6.0,11.0,941332.148657,mmi639.whatsapp.net
17355,6.0,11.0,941386.803613,BCMLS2.glpals.com
17356,6.0,11.0,941386.803751,supl.google.com
17359,6.0,11.0,941389.055718,settings.crashlytics.com
17361,6.0,11.0,941410.513428,track.appsflyer.com
17363,6.0,11.0,941549.443401,settings.crashlytics.com
17365,6.0,11.0,941553.658563,api.noknokapp.com
17367,6.0,11.0,941556.638699,track.appsflyer.com
17369,6.0,11.0,941581.04093,2.android.pool.ntp.org
17371,6.0,11.0,941584.160973,e14.whatsapp.net
17373,6.0,11.0,941603.065581,samsungvuiasr.vlingo.com
17375,6.0,11.0,941603.142573,api.dropbox.com
17376,6.0,11.0,941603.142703,api.dropbox.com
17379,6.0,11.0,941603.324932,api.dropbox.com
17381,6.0,11.0,941686.929469,gllto.glpals.com
17383,6.0,11.0,941696.517266,maps.googleapis.com
17385,6.0,11.0,942019.623807,samsungvuiasr.vlingo.com
17386,6.0,11.0,942019.624001,samsungvuiasr.vlingo.com
17387,6.0,11.0,942019.624126,samsungvuiasr.vlingo.com
17388,6.0,11.0,942019.624191,samsungvuiasr.vlingo.com
17389,6.0,11.0,942019.624315,samsungvuiasr.vlingo.com
17399,6.0,11.0,942145.739724,up.cm.ksmobile.com
17401,6.0,11.0,942275.399059,android.clients.google.com
17403,6.0,11.0,942284.625466,supl.google.com
17404,6.0,11.0,942284.625537,BCMLS2.glpals.com
17407,6.0,11.0,942436.595903,settings.crashlytics.com
17409,6.0,11.0,942437.889173,www.facebook.com
17411,6.0,11.0,942440.077987,track.appsflyer.com
17413,6.0,11.0,942441.0264,m.facebook.com
17415,6.0,11.0,942443.834617,fbstatic-a.akamaihd.net
17417,6.0,11.0,942443.933428,urlauth.ksmobile.net
17419,6.0,11.0,942446.430604,fbcdn-profile-a.akamaihd.net
17420,6.0,11.0,942446.430681,fbcdn-photos-h-a.akamaihd.net
17421,6.0,11.0,942446.430744,fbexternal-a.akamaihd.net
17425,6.0,11.0,942446.823469,edge-chat.facebook.com
17427,6.0,11.0,942447.307949,scontent.xx.fbcdn.net
17428,6.0,11.0,942447.30813,fbcdn-photos-e-a.akamaihd.net
17429,6.0,11.0,942447.3082,fbcdn-photos-c-a.akamaihd.net
17431,6.0,11.0,942447.30832,fbcdn-sphotos-g-a.akamaihd.net
17435,6.0,11.0,942452.687874,edge-mqtt.facebook.com
17437,6.0,11.0,942454.920377,3.112.252.173.in-addr.arpa
17439,6.0,11.0,942492.522993,api.dropbox.com
17441,6.0,11.0,942492.864193,api.dropbox.com
17443,6.0,11.0,942492.94175,api.dropbox.com
17445,6.0,11.0,942506.715559,m.facebook.com
17447,6.0,11.0,942551.838623,2.android.pool.ntp.org
17449,6.0,11.0,942554.255543,e5.whatsapp.net
17451,6.0,11.0,942562.98734,settings.crashlytics.com
17453,6.0,11.0,942577.629154,mqtt.facebook.com
17455,6.0,11.0,942578.459643,edge-mqtt.facebook.com
17457,6.0,11.0,942598.293749,maps.googleapis.com
17459,6.0,11.0,942612.425262,api.dropbox.com
17461,6.0,11.0,942614.779233,edge-chat.facebook.com
17463,6.0,11.0,942628.028759,settings.crashlytics.com
17465,6.0,11.0,942802.326839,dtlabs.bgu.ac.il
17467,6.0,11.0,942845.510107,2.android.pool.ntp.org
17469,6.0,11.0,942848.8805,api.dropbox.com
17471,6.0,11.0,942851.845295,e2.whatsapp.net
17473,6.0,11.0,942885.812345,gllto.glpals.com
17475,6.0,11.0,942900.113156,settings.crashlytics.com
17477,6.0,11.0,942929.862689,mqtt.facebook.com
17479,6.0,11.0,942930.212865,edge-mqtt.facebook.com
17481,6.0,11.0,942936.149514,b-graph.facebook.com
17483,6.0,11.0,943009.098303,zj.dcys.ksmobile.com
17485,6.0,11.0,943014.105596,edge-chat.facebook.com
17486,6.0,11.0,943014.105716,m.facebook.com
17489,6.0,11.0,943014.463774,settings.crashlytics.com
17491,6.0,11.0,943016.083041,track.appsflyer.com
17493,6.0,11.0,943023.462259,fbcdn-profile-a.akamaihd.net
17494,6.0,11.0,943023.46239,www.facebook.com
17497,6.0,11.0,943025.654884,fbcdn-photos-b-a.akamaihd.net
17498,6.0,11.0,943025.65722,fbcdn-photos-f-a.akamaihd.net
17499,6.0,11.0,943025.657295,fbcdn-photos-e-a.akamaihd.net
17503,6.0,11.0,943028.196499,scontent.xx.fbcdn.net
17505,6.0,11.0,943030.320576,fbcdn-photos-c-a.akamaihd.net
17507,6.0,11.0,943030.351498,fbcdn-photos-h-a.akamaihd.net
17508,6.0,11.0,943030.351631,fbcdn-photos-d-a.akamaihd.net
17511,6.0,11.0,943030.499828,fbcdn-photos-g-a.akamaihd.net
17513,6.0,11.0,943035.174373,fbcdn-sphotos-f-a.akamaihd.net
17515,6.0,11.0,943035.251358,fbcdn-sphotos-b-a.akamaihd.net
17517,6.0,11.0,943035.35742,api.dropbox.com
17519,6.0,11.0,943095.890688,2.android.pool.ntp.org
17521,6.0,11.0,943099.280659,e9.whatsapp.net
17523,6.0,11.0,943185.206121,supl.google.com
17524,6.0,11.0,943185.206197,BCMLS2.glpals.com
17527,6.0,11.0,943216.688159,cmdts.ksmobile.com
17529,6.0,11.0,943495.222452,maps.googleapis.com
17531,6.0,12.0,943580.574219,api.dropbox.com
17533,6.0,12.0,943580.650809,api.dropbox.com
17534,6.0,12.0,943580.650946,api.dropbox.com
17537,6.0,12.0,943603.284191,edge-mqtt.facebook.com
17539,6.0,12.0,943605.770664,12.152.220.66.in-addr.arpa
17541,6.0,12.0,943796.152914,api.dropbox.com
17543,6.0,12.0,943805.367625,2.android.pool.ntp.org
17545,6.0,12.0,943811.305908,e8.whatsapp.net
17547,6.0,12.0,943835.914741,api.dropbox.com
17549,6.0,12.0,943849.515912,mqtt.facebook.com
17551,6.0,12.0,943850.257677,edge-mqtt.facebook.com
17553,6.0,12.0,943852.641603,2.110.252.173.in-addr.arpa
17555,6.0,12.0,943908.576123,2.android.pool.ntp.org
17557,6.0,12.0,943912.395226,e3.whatsapp.net
17559,6.0,12.0,943938.56917,settings.crashlytics.com
17561,6.0,12.0,943997.059208,edge-mqtt.facebook.com
17563,6.0,12.0,944008.082737,api.dropbox.com
17565,6.0,12.0,944008.169932,api.dropbox.com
17567,6.0,12.0,944026.763138,2.android.pool.ntp.org
17569,6.0,12.0,944049.960186,edge-mqtt.facebook.com
17571,6.0,12.0,944050.037788,edge-mqtt.facebook.com
17573,6.0,12.0,944082.542497,api.dropbox.com
17575,6.0,12.0,944083.445757,api.dropbox.com
17577,6.0,12.0,944083.523111,api.dropbox.com
17579,6.0,12.0,944085.626065,supl.google.com
17580,6.0,12.0,944085.626138,BCMLS2.glpals.com
17583,6.0,12.0,944086.730441,gllto.glpals.com
17585,6.0,12.0,944128.862848,edge-mqtt.facebook.com
17587,6.0,12.0,944133.906168,3.112.252.173.in-addr.arpa
17589,6.0,12.0,944186.48415,api.dropbox.com
17591,6.0,12.0,944187.196388,api.dropbox.com
17593,6.0,12.0,944187.27385,api.dropbox.com
17595,6.0,12.0,944327.781288,edge-mqtt.facebook.com
17597,6.0,12.0,944336.16128,2.android.pool.ntp.org
17599,6.0,12.0,944390.355636,www.google.com
17601,6.0,12.0,944390.744923,accounts.google.com
17603,6.0,12.0,944391.210262,translate.googleapis.com
17605,6.0,12.0,944392.684839,android.clients.google.com
17607,6.0,12.0,944394.861097,maps.googleapis.com
17609,6.0,12.0,944406.069231,api.dropbox.com
17611,6.0,12.0,944406.17812,api.dropbox.com
17613,6.0,12.0,944406.255585,api.dropbox.com
17615,6.0,12.0,944489.916728,edge-mqtt.facebook.com
17617,6.0,12.0,944490.062658,edge-mqtt.facebook.com
17619,6.0,12.0,944495.457494,android.clients.google.com
17621,6.0,12.0,944500.327898,api.dropbox.com
17623,6.0,12.0,944501.734525,edge-mqtt.facebook.com
17625,6.0,12.0,944513.952904,2.android.pool.ntp.org
17627,6.0,12.0,944521.092493,e10.whatsapp.net
17629,6.0,12.0,944526.319183,www.googleapis.com
17631,6.0,12.0,944535.287691,www.google.ie
17633,6.0,12.0,944590.238371,api.dropbox.com
17635,6.0,12.0,944590.316102,api.dropbox.com
17636,6.0,12.0,944590.316233,api.dropbox.com
17639,6.0,12.0,944664.641914,mqtt.facebook.com
17641,6.0,12.0,944665.021476,edge-mqtt.facebook.com
17643,6.0,12.0,944985.589932,BCMLS2.glpals.com
17644,6.0,12.0,944985.590052,supl.google.com
17645,6.0,12.0,944985.590187,gllto.glpals.com
17649,6.0,12.0,945190.641235,settings.crashlytics.com
17651,6.0,12.0,945193.266161,track.appsflyer.com
17653,6.0,12.0,945291.055676,maps.googleapis.com
17655,6.0,12.0,945349.768205,settings.crashlytics.com
17657,6.0,12.0,945351.03073,track.appsflyer.com
17659,6.0,12.0,945355.510443,api.dropbox.com
17661,6.0,12.0,945355.58758,api.dropbox.com
17662,6.0,12.0,945355.587703,api.dropbox.com
17665,6.0,12.0,945367.091091,1e58de17.api.splkmobile.com
17667,6.0,12.0,945367.300567,137.60.193.54.in-addr.arpa
17669,6.0,12.0,945375.210416,2.android.pool.ntp.org
17671,6.0,12.0,945378.445031,e3.whatsapp.net
17673,6.0,12.0,945525.111186,android.clients.google.com
17675,6.0,12.0,945585.974225,www.googleapis.com
17677,6.0,12.0,945885.172814,supl.google.com
17678,6.0,12.0,945885.172884,BCMLS2.glpals.com
17681,6.0,12.0,945926.348572,clients4.google.com
17683,6.0,12.0,945938.908962,api.dropbox.com
17685,6.0,12.0,945939.309768,api.dropbox.com
17686,6.0,12.0,945939.30989,api.dropbox.com
17689,6.0,12.0,946184.85503,settings.crashlytics.com
17691,6.0,12.0,946188.728023,track.appsflyer.com
17693,6.0,12.0,946194.476638,2.android.pool.ntp.org
17695,6.0,12.0,946211.845903,mqtt.facebook.com
17697,6.0,12.0,946211.922981,edge-mqtt.facebook.com
17699,6.0,12.0,946214.290887,12.152.220.66.in-addr.arpa
17701,6.0,12.0,946243.867852,android.clients.google.com
17703,6.0,12.0,946452.555321,dtlabs.bgu.ac.il
17705,6.0,13.0,947989.023079,www.google.com
17707,6.0,13.0,947989.361344,translate.googleapis.com
17709,6.0,13.0,947989.438999,accounts.google.com
17710,6.0,13.0,947989.439131,www.googleapis.com
17713,6.0,13.0,947993.563773,accounts.youtube.com
17715,6.0,13.0,947995.795245,android.clients.google.com
17717,6.0,13.0,947996.028571,kscinytj
17719,6.0,13.0,947996.109283,bdorvgw
17720,6.0,13.0,947996.109416,qabmkojyjza
17723,6.0,13.0,947996.305609,kscinytj
17725,6.0,13.0,947996.382419,bdorvgw
17726,6.0,13.0,947996.382545,qabmkojyjza
17729,6.0,13.0,948012.161271,api.dropbox.com
17731,6.0,13.0,948012.304319,api.dropbox.com
17733,6.0,13.0,948012.382646,api.dropbox.com
17735,6.0,13.0,948174.517815,settings.crashlytics.com
17737,6.0,13.0,948493.91209,2.android.pool.ntp.org
17739,6.0,13.0,948495.783079,e11.whatsapp.net
17741,6.0,13.0,948505.929102,edge-mqtt.facebook.com
17743,6.0,13.0,948510.487776,3.112.252.173.in-addr.arpa
17745,7.0,13.0,949648.688403,settings.crashlytics.com
17747,7.0,13.0,949800.330508,settings.crashlytics.com
17749,7.0,13.0,949803.837051,track.appsflyer.com
17751,7.0,13.0,949863.923351,samsungvuiasr.vlingo.com
17753,7.0,13.0,950033.256748,www.googleapis.com
17755,7.0,13.0,950060.262529,api.dropbox.com
17756,7.0,13.0,950060.262679,api.dropbox.com
17757,7.0,13.0,950060.262744,api.dropbox.com
17761,7.0,13.0,950085.917391,graph.facebook.com
17763,7.0,13.0,950103.531418,dtlabs.bgu.ac.il
17765,7.0,13.0,950401.800646,zj.dcys.ksmobile.com
17767,7.0,13.0,950404.551432,settings.crashlytics.com
17769,7.0,13.0,950407.942798,track.appsflyer.com
17771,7.0,14.0,950797.900451,edge-mqtt.facebook.com
17773,7.0,14.0,950805.98236,b-graph.facebook.com
17775,7.0,14.0,950828.765499,settings.crashlytics.com
17777,7.0,14.0,950830.916126,track.appsflyer.com
17779,7.0,14.0,950836.575304,e.crashlytics.com
17781,7.0,14.0,950840.805196,api.gotinder.com
17783,7.0,14.0,950840.882172,etl.tindersparks.com
17784,7.0,14.0,950840.88232,api.gotinder.com
17785,7.0,14.0,950840.882384,api.gotinder.com
17789,7.0,14.0,950845.568706,clients4.google.com
17790,7.0,14.0,950845.568903,api.mixpanel.com
17793,7.0,14.0,950846.10663,api.dropbox.com
17795,7.0,14.0,950846.459634,api.dropbox.com
17796,7.0,14.0,950846.459711,api.dropbox.com
17799,7.0,14.0,950847.611677,1e58de17.api.splkmobile.com
17801,7.0,14.0,950871.322843,BCMLS2.glpals.com
17802,7.0,14.0,950871.322917,supl.google.com
17805,7.0,14.0,950876.815487,2.android.pool.ntp.org
17807,7.0,14.0,950881.535581,e1.whatsapp.net
17809,7.0,14.0,950897.634893,settings.crashlytics.com
