,ip.dst,ip.src,udp.srcport,udp.dstport,dns.time
5584,173.27.225.158,172.31.0.2,53,20316,0.0221
5585,173.27.225.158,172.31.0.2,53,5872,0.019337
5586,173.27.225.158,172.31.0.2,53,31632,0.015024
5587,173.27.225.158,172.31.0.2,53,16580,0.077794
5590,173.27.225.158,172.31.0.2,53,19256,0.002261
5591,173.27.225.158,172.31.0.2,53,26180,0.081726
5593,173.27.225.158,172.31.0.2,53,11314,0.193073
5595,173.27.225.158,172.31.0.2,53,40399,0.000362
5597,173.27.225.158,172.31.0.2,53,35603,0.028554
5599,173.27.225.158,172.31.0.2,53,56306,0.000487
5601,173.27.225.158,172.31.0.2,53,16474,0.021963
5603,173.27.225.158,172.31.0.2,53,41150,0.022293
5605,173.27.225.158,172.31.0.2,53,41640,0.022053
5607,173.27.225.158,172.31.0.2,53,56260,0.063758
5609,173.27.225.158,172.31.0.2,53,28386,0.001231
5611,173.27.225.158,172.31.0.2,53,53968,0.022232
5613,173.27.225.158,172.31.0.2,53,57636,0.07631
5615,173.27.225.158,172.31.0.2,53,10836,0.000326
5618,173.27.225.158,172.31.0.2,53,13805,0.070588
5620,173.27.225.158,172.31.0.2,53,5022,0.000386
5621,173.27.225.158,172.31.0.2,53,45676,4.592983
5623,173.27.225.158,172.31.0.2,53,39746,0.000455
5625,173.27.225.158,172.31.0.2,53,44325,0.000397
5627,173.27.225.158,172.31.0.2,53,16528,0.000326
5629,173.27.225.158,172.31.0.2,53,27000,0.000277
5631,173.27.225.158,172.31.0.2,53,15500,0.000351
5633,173.27.225.158,172.31.0.2,53,38776,0.020894
5635,173.27.225.158,172.31.0.2,53,23646,0.000382
5637,173.27.225.158,172.31.0.2,53,8066,0.001037
5639,173.27.225.158,172.31.0.2,53,49568,0.043574
5641,173.27.225.158,172.31.0.2,53,63823,0.055371
5643,173.27.225.158,172.31.0.2,53,4928,0.000267
5645,173.27.225.158,172.31.0.2,53,13769,0.000272
5647,173.27.225.158,172.31.0.2,53,14867,0.000286
5649,173.27.225.158,172.31.0.2,53,1840,0.000344
5651,173.27.225.158,172.31.0.2,53,30705,0.000344
5653,173.27.225.158,172.31.0.2,53,35639,0.000441
5655,173.27.225.158,172.31.0.2,53,26020,0.000379
5657,173.27.225.158,172.31.0.2,53,18382,0.000342
5659,173.27.225.158,172.31.0.2,53,56386,0.000426
5661,173.27.225.158,172.31.0.2,53,13149,0.00043
5663,173.27.225.158,172.31.0.2,53,33809,0.000398
5665,173.27.225.158,172.31.0.2,53,47679,0.075627
5667,173.27.225.158,172.31.0.2,53,51490,0.000304
5670,173.27.225.158,172.31.0.2,53,54891,0.00243
5672,173.27.225.158,172.31.0.2,53,58693,0.002285
5673,173.27.225.158,172.31.0.2,53,5245,0.002625
5678,173.27.225.158,172.31.0.2,53,32431,0.022343
5679,173.27.225.158,172.31.0.2,53,60712,0.020039
5680,173.27.225.158,172.31.0.2,53,57365,0.017799
5681,173.27.225.158,172.31.0.2,53,52025,0.066992
5684,173.27.225.158,172.31.0.2,53,60095,0.016862
5685,173.27.225.158,172.31.0.2,53,46341,0.09632
5687,173.27.225.158,172.31.0.2,53,43274,0.000404
5689,173.27.225.158,172.31.0.2,53,10220,0.000273
5691,173.27.225.158,172.31.0.2,53,29068,0.001419
5693,173.27.225.158,172.31.0.2,53,27388,0.000462
5695,173.27.225.158,172.31.0.2,53,26923,0.000235
5697,173.27.225.158,172.31.0.2,53,24409,0.000331
5699,173.27.225.158,172.31.0.2,53,16182,0.000368
5701,173.27.225.158,172.31.0.2,53,60754,0.000364
5703,173.27.225.158,172.31.0.2,53,23055,0.000368
5705,173.27.225.158,172.31.0.2,53,32793,0.027805
5707,173.27.225.158,172.31.0.2,53,57169,0.000925
5709,173.27.225.158,172.31.0.2,53,33137,0.000352
5711,173.27.225.158,172.31.0.2,53,19087,0.000328
5713,173.27.225.158,172.31.0.2,53,46306,0.028551
5715,173.27.225.158,172.31.0.2,53,11755,0.02318
5717,173.27.225.158,172.31.0.2,53,44279,0.000328
5719,173.27.225.158,172.31.0.2,53,23032,0.063919
5721,173.27.225.158,172.31.0.2,53,6276,0.012033
5723,173.27.225.158,172.31.0.2,53,23722,0.022123
5725,173.27.225.158,172.31.0.2,53,14895,0.00044
5727,173.27.225.158,172.31.0.2,53,39596,0.000346
5729,173.27.225.158,172.31.0.2,53,10968,0.000314
5731,173.27.225.158,172.31.0.2,53,12376,0.000312
5733,173.27.225.158,172.31.0.2,53,6976,0.021906
5735,173.27.225.158,172.31.0.2,53,31783,0.003384
5738,173.27.225.158,172.31.0.2,53,47730,0.044805
5739,173.27.225.158,172.31.0.2,53,38247,0.016364
5741,173.27.225.158,172.31.0.2,53,42761,0.000341
5743,173.27.225.158,172.31.0.2,53,33688,0.013845
5745,173.27.225.158,172.31.0.2,53,63202,0.000306
5747,173.27.225.158,172.31.0.2,53,31461,0.000417
5749,173.27.225.158,172.31.0.2,53,24640,0.000407
5751,173.27.225.158,172.31.0.2,53,48019,0.119424
5753,173.27.225.158,172.31.0.2,53,39165,0.000363
5755,173.27.225.158,172.31.0.2,53,48884,0.02122
5757,173.27.225.158,172.31.0.2,53,8492,0.00036
5759,173.27.225.158,172.31.0.2,53,22129,0.081274
5761,173.27.225.158,172.31.0.2,53,2080,0.000392
5763,173.27.225.158,172.31.0.2,53,56237,0.000336
5765,173.27.225.158,172.31.0.2,53,16979,0.000324
5767,173.27.225.158,172.31.0.2,53,12313,0.026264
5770,173.27.225.158,172.31.0.2,53,60072,0.00021
5771,173.27.225.158,172.31.0.2,53,30732,0.000383
5773,173.27.225.158,172.31.0.2,53,23957,0.000309
5775,173.27.225.158,172.31.0.2,53,20224,0.022028
5777,173.27.225.158,172.31.0.2,53,29798,0.022614
5779,173.27.225.158,172.31.0.2,53,35351,0.124003
5781,173.27.225.158,172.31.0.2,53,31942,0.000402
5783,173.27.225.158,172.31.0.2,53,7644,0.002217
5785,173.27.225.158,172.31.0.2,53,61093,0.000309
5787,173.27.225.158,172.31.0.2,53,62116,0.000405
5789,173.27.225.158,172.31.0.2,53,52416,0.000313
5791,173.27.225.158,172.31.0.2,53,8993,0.000376
5793,173.27.225.158,172.31.0.2,53,38573,0.073657
5795,173.27.225.158,172.31.0.2,53,25230,0.000377
5797,173.27.225.158,172.31.0.2,53,18351,0.000231
5799,173.27.225.158,172.31.0.2,53,15483,0.002949
5801,173.27.225.158,172.31.0.2,53,48966,0.01241
5803,173.27.225.158,172.31.0.2,53,6205,0.000774
5805,173.27.225.158,172.31.0.2,53,22761,0.002537
5807,173.27.225.158,172.31.0.2,53,8036,0.000321
5809,173.27.225.158,172.31.0.2,53,30737,0.000832
5811,173.27.225.158,172.31.0.2,53,53546,0.009815
5813,173.27.225.158,172.31.0.2,53,1513,0.00085
5815,173.27.225.158,172.31.0.2,53,16533,0.002282
5817,173.27.225.158,172.31.0.2,53,17939,0.000402
5819,173.27.225.158,172.31.0.2,53,43070,0.012358
5821,173.27.225.158,172.31.0.2,53,60040,0.017598
5823,173.27.225.158,172.31.0.2,53,17673,0.028102
5825,173.27.225.158,172.31.0.2,53,63540,0.020368
5827,173.27.225.158,172.31.0.2,53,40774,0.056738
5829,173.27.225.158,172.31.0.2,53,52208,0.001593
5831,173.27.225.158,172.31.0.2,53,33729,0.000343
5833,173.27.225.158,172.31.0.2,53,54760,0.026446
5835,173.27.225.158,172.31.0.2,53,15270,0.000321
5837,173.27.225.158,172.31.0.2,53,26503,0.000332
5839,173.27.225.158,172.31.0.2,53,63518,0.000365
5841,173.27.225.158,172.31.0.2,53,13586,0.000341
5843,173.27.225.158,172.31.0.2,53,33469,0.000356
5845,173.27.225.158,172.31.0.2,53,10510,0.014229
5847,173.27.225.158,172.31.0.2,53,32724,0.012559
5850,173.27.225.158,172.31.0.2,53,59640,0.002767
5851,173.27.225.158,172.31.0.2,53,55529,0.022208
5855,173.27.225.158,172.31.0.2,53,47050,0.000931
5856,173.27.225.158,172.31.0.2,53,8923,0.001604
5857,173.27.225.158,172.31.0.2,53,33037,0.013493
5859,173.27.225.158,172.31.0.2,53,10553,0.012439
5861,173.27.225.158,172.31.0.2,53,31567,0.022081
5863,173.27.225.158,172.31.0.2,53,50256,0.004798
5865,173.27.225.158,172.31.0.2,53,12787,0.001016
5867,173.27.225.158,172.31.0.2,53,47920,0.000258
5869,173.27.225.158,172.31.0.2,53,59346,0.000964
5871,173.27.225.158,172.31.0.2,53,19040,0.000301
5873,173.27.225.158,172.31.0.2,53,9312,0.014836
5875,173.27.225.158,172.31.0.2,53,45662,0.077664
5877,173.27.225.158,172.31.0.2,53,45757,0.012432
5880,173.27.225.158,172.31.0.2,53,39944,0.002817
5881,173.27.225.158,172.31.0.2,53,17237,0.00095
5883,173.27.225.158,172.31.0.2,53,20495,0.000322
5885,173.27.225.158,172.31.0.2,53,52914,0.000421
5887,173.27.225.158,172.31.0.2,53,65210,0.000384
5889,173.27.225.158,172.31.0.2,53,17008,0.004983
5891,173.27.225.158,172.31.0.2,53,33840,0.000334
5893,173.27.225.158,172.31.0.2,53,1510,0.017667
5895,173.27.225.158,172.31.0.2,53,1166,0.0221
5897,173.27.225.158,172.31.0.2,53,1154,0.000328
5899,173.27.225.158,172.31.0.2,53,12100,0.096044
5901,173.27.225.158,172.31.0.2,53,51772,0.024829
5903,173.27.225.158,172.31.0.2,53,60815,0.000325
5905,173.27.225.158,172.31.0.2,53,17460,0.002269
5907,173.27.225.158,172.31.0.2,53,64066,0.000422
5909,173.27.225.158,172.31.0.2,53,36142,0.0174
5911,173.27.225.158,172.31.0.2,53,8614,0.000976
5913,173.27.225.158,172.31.0.2,53,2534,0.002289
5915,173.27.225.158,172.31.0.2,53,42484,0.075498
5917,173.27.225.158,172.31.0.2,53,36842,0.000351
5919,173.27.225.158,172.31.0.2,53,6249,0.000372
5921,173.27.225.158,172.31.0.2,53,25301,0.003495
5923,173.27.225.158,172.31.0.2,53,24446,0.012477
5925,173.27.225.158,172.31.0.2,53,43669,0.000335
5927,173.27.225.158,172.31.0.2,53,28841,0.000316
5929,173.27.225.158,172.31.0.2,53,57380,0.000427
5931,173.27.225.158,172.31.0.2,53,19532,0.000348
5933,173.27.225.158,172.31.0.2,53,31377,0.002552
5935,173.27.225.158,172.31.0.2,53,47959,0.000563
5937,173.27.225.158,172.31.0.2,53,55614,0.007282
5939,173.27.225.158,172.31.0.2,53,44714,0.000367
5941,173.27.225.158,172.31.0.2,53,59526,0.019952
5943,173.27.225.158,172.31.0.2,53,8472,0.000904
5945,173.27.225.158,172.31.0.2,53,36338,0.008149
5948,173.27.225.158,172.31.0.2,53,27116,0.009705
5949,173.27.225.158,172.31.0.2,53,49322,0.023931
5951,173.27.225.158,172.31.0.2,53,35415,0.000415
5953,173.27.225.158,172.31.0.2,53,6069,0.000306
5955,173.27.225.158,172.31.0.2,53,60097,0.075508
5957,173.27.225.158,172.31.0.2,53,17923,0.00031
5959,173.27.225.158,172.31.0.2,53,28615,0.002378
5961,173.27.225.158,172.31.0.2,53,23523,0.009904
5963,173.27.225.158,172.31.0.2,53,65441,0.000272
5965,173.27.225.158,172.31.0.2,53,38419,0.076838
5970,173.27.225.158,172.31.0.2,53,16892,0.05453
5971,173.27.225.158,172.31.0.2,53,8258,0.086756
5972,173.27.225.158,172.31.0.2,53,4356,0.084627
5973,173.27.225.158,172.31.0.2,53,62545,0.08245
5975,173.27.225.158,172.31.0.2,53,8285,0.042773
5978,173.27.225.158,172.31.0.2,53,12858,0.000224
5979,173.27.225.158,172.31.0.2,53,47709,0.101784
5981,173.27.225.158,172.31.0.2,53,1044,0.000315
5983,173.27.225.158,172.31.0.2,53,10191,0.00031
5985,173.27.225.158,172.31.0.2,53,30596,0.000356
5987,173.27.225.158,172.31.0.2,53,1509,0.000291
5992,173.27.225.158,172.31.0.2,53,65454,0.028152
5993,173.27.225.158,172.31.0.2,53,18145,0.021804
5994,173.27.225.158,172.31.0.2,53,60927,0.019557
5995,173.27.225.158,172.31.0.2,53,1949,0.024465
5997,173.27.225.158,172.31.0.2,53,50219,0.000833
5999,173.27.225.158,172.31.0.2,53,51987,0.026247
6001,173.27.225.158,172.31.0.2,53,35017,0.000467
6003,173.27.225.158,172.31.0.2,53,23643,0.033613
6005,173.27.225.158,172.31.0.2,53,3123,0.022039
6007,173.27.225.158,172.31.0.2,53,8721,0.005357
6009,173.27.225.158,172.31.0.2,53,50744,0.000289
6011,173.27.225.158,172.31.0.2,53,42174,0.000241
6013,173.27.225.158,172.31.0.2,53,7341,0.000254
6015,173.27.225.158,172.31.0.2,53,23699,0.022406
6017,173.27.225.158,172.31.0.2,53,5187,0.001146
6019,173.27.225.158,172.31.0.2,53,48253,0.000377
6021,173.27.225.158,172.31.0.2,53,55922,0.000378
6023,173.27.225.158,172.31.0.2,53,45852,0.011954
6025,173.27.225.158,172.31.0.2,53,3576,0.068596
6027,173.27.225.158,172.31.0.2,53,9916,0.00039
6029,173.27.225.158,172.31.0.2,53,30453,0.027345
6031,173.27.225.158,172.31.0.2,53,18140,0.000323
6033,173.27.225.158,172.31.0.2,53,32614,0.017426
6035,173.27.225.158,172.31.0.2,53,59130,0.000377
6037,173.27.225.158,172.31.0.2,53,5330,0.000303
6039,173.27.225.158,172.31.0.2,53,4519,0.000715
6041,173.27.225.158,172.31.0.2,53,35049,0.020784
6043,173.27.225.158,172.31.0.2,53,15610,0.049106
6045,173.27.225.158,172.31.0.2,53,56520,0.000396
6047,173.27.225.158,172.31.0.2,53,8926,0.000303
6049,173.27.225.158,172.31.0.2,53,22761,0.075789
6051,173.27.225.158,172.31.0.2,53,29222,0.000832
6053,173.27.225.158,172.31.0.2,53,31274,0.000778
6055,173.27.225.158,172.31.0.2,53,26308,0.00304
6057,173.27.225.158,172.31.0.2,53,26448,0.075668
6059,173.27.225.158,172.31.0.2,53,24380,0.007031
6061,173.27.225.158,172.31.0.2,53,55513,0.014016
6063,173.27.225.158,172.31.0.2,53,4785,0.002642
6065,173.27.225.158,172.31.0.2,53,65523,0.002086
6067,173.27.225.158,172.31.0.2,53,51141,0.000484
6069,173.27.225.158,172.31.0.2,53,11510,0.000434
6071,173.27.225.158,172.31.0.2,53,9648,0.00095
6073,173.27.225.158,172.31.0.2,53,57348,0.009101
6075,173.27.225.158,172.31.0.2,53,25837,0.002364
6077,173.27.225.158,172.31.0.2,53,47765,0.008738
6079,173.27.225.158,172.31.0.2,53,62022,0.0008
6081,173.27.225.158,172.31.0.2,53,32237,0.013303
6083,173.27.225.158,172.31.0.2,53,15896,0.00036
6085,173.27.225.158,172.31.0.2,53,26032,0.021267
6087,173.27.225.158,172.31.0.2,53,26949,0.002709
6089,173.27.225.158,172.31.0.2,53,4371,0.002141
6091,173.27.225.158,172.31.0.2,53,26306,0.00256
6093,173.27.225.158,172.31.0.2,53,59749,0.006872
6095,173.27.225.158,172.31.0.2,53,14787,0.000355
6097,173.27.225.158,172.31.0.2,53,14787,0.000263
6098,172.31.0.2~173.27.225.158,173.27.225.158~172.31.0.2,53,14787,0.3723
6100,173.27.225.158,172.31.0.2,53,57810,0.000344
6102,173.27.225.158,172.31.0.2,53,29789,0.00033
6104,173.27.225.158,172.31.0.2,53,38333,0.000409
6106,173.27.225.158,172.31.0.2,53,41026,0.000426
6108,173.27.225.158,172.31.0.2,53,33274,0.000365
6110,173.27.225.158,172.31.0.2,53,56159,0.000442
6112,173.27.225.158,172.31.0.2,53,63080,0.022325
6114,173.27.225.158,172.31.0.2,53,36514,0.000397
6116,173.27.225.158,172.31.0.2,53,17496,0.000399
6118,173.27.225.158,172.31.0.2,53,45354,0.00044
6120,173.27.225.158,172.31.0.2,53,14273,0.066396
6122,173.27.225.158,172.31.0.2,53,25380,0.086501
6124,173.27.225.158,172.31.0.2,53,17948,0.077582
6126,173.27.225.158,172.31.0.2,53,23143,0.021844
6128,173.27.225.158,172.31.0.2,53,13406,0.000407
6130,173.27.225.158,172.31.0.2,53,19953,0.057926
6132,173.27.225.158,172.31.0.2,53,28404,0.111005
6134,173.27.225.158,172.31.0.2,53,51024,0.000906
6136,173.27.225.158,172.31.0.2,53,28626,0.000401
6138,173.27.225.158,172.31.0.2,53,35054,0.006644
6140,173.27.225.158,172.31.0.2,53,2742,0.012861
6142,173.27.225.158,172.31.0.2,53,1676,0.000771
6145,173.27.225.158,172.31.0.2,53,8131,0.001916
6146,173.27.225.158,172.31.0.2,53,25301,0.017824
6148,173.27.225.158,172.31.0.2,53,63649,0.000455
6151,173.27.225.158,172.31.0.2,53,41918,0.009368
6152,173.27.225.158,172.31.0.2,53,45671,0.010371
6155,173.27.225.158,172.31.0.2,53,36862,0.000289
6156,173.27.225.158,172.31.0.2,53,13039,0.0106
6158,173.27.225.158,172.31.0.2,53,64966,0.007652
6160,173.27.225.158,172.31.0.2,53,2561,0.077507
6162,173.27.225.158,172.31.0.2,53,52377,0.001693
6164,173.27.225.158,172.31.0.2,53,19801,0.000389
6166,173.27.225.158,172.31.0.2,53,58628,0.000368
6168,173.27.225.158,172.31.0.2,53,44219,0.010807
6170,173.27.225.158,172.31.0.2,53,25748,0.009217
6172,173.27.225.158,172.31.0.2,53,33657,0.000273
6174,173.27.225.158,172.31.0.2,53,60515,0.006829
6176,173.27.225.158,172.31.0.2,53,48507,0.000768
6178,173.27.225.158,172.31.0.2,53,33703,0.002187
6180,173.27.225.158,172.31.0.2,53,25070,0.000348
6182,173.27.225.158,172.31.0.2,53,5312,0.000425
6184,173.27.225.158,172.31.0.2,53,42356,0.01249
6186,173.27.225.158,172.31.0.2,53,19960,0.00029
6188,173.27.225.158,172.31.0.2,53,37390,0.000341
6190,173.27.225.158,172.31.0.2,53,45722,0.000338
6192,173.27.225.158,172.31.0.2,53,11741,0.001273
6194,173.27.225.158,172.31.0.2,53,50212,0.00102
6196,173.27.225.158,172.31.0.2,53,9227,0.000372
6199,173.27.225.158,172.31.0.2,53,18359,0.007227
6201,173.27.225.158,172.31.0.2,53,34741,0.004493
6202,173.27.225.158,172.31.0.2,53,39129,0.006189
6204,173.27.225.158,172.31.0.2,53,63403,0.000334
6206,173.27.225.158,172.31.0.2,53,49341,0.000293
6208,173.27.225.158,172.31.0.2,53,15544,0.00024
6210,173.27.225.158,172.31.0.2,53,57594,0.00098
6212,173.27.225.158,172.31.0.2,53,37332,0.001327
6214,173.27.225.158,172.31.0.2,53,21738,0.000836
6216,173.27.225.158,172.31.0.2,53,51159,0.000414
6218,173.27.225.158,172.31.0.2,53,46988,0.460046
6220,173.27.225.158,172.31.0.2,53,38490,0.000375
6222,173.27.225.158,172.31.0.2,53,16349,0.034378
6224,173.27.225.158,172.31.0.2,53,54299,0.000371
6226,173.27.225.158,172.31.0.2,53,4683,0.000352
6228,173.27.225.158,172.31.0.2,53,3803,0.137041
6230,173.27.225.158,172.31.0.2,53,17931,0.000364
6232,173.27.225.158,172.31.0.2,53,48490,0.078054
6234,173.27.225.158,172.31.0.2,53,8621,0.120064
6236,173.27.225.158,172.31.0.2,53,19842,0.000425
6238,173.27.225.158,172.31.0.2,53,60308,0.404658
6240,173.27.225.158,172.31.0.2,53,29267,0.154147
6242,173.27.225.158,172.31.0.2,53,27796,0.000395
6244,173.27.225.158,172.31.0.2,53,27393,0.103439
6246,173.27.225.158,172.31.0.2,53,39846,0.000328
6248,173.27.225.158,172.31.0.2,53,32099,0.062928
6250,173.27.225.158,172.31.0.2,53,26493,0.02202
6254,173.27.225.158,172.31.0.2,53,62460,0.015004
6255,173.27.225.158,172.31.0.2,53,13199,0.017473
6256,173.27.225.158,172.31.0.2,53,26027,0.088611
6258,173.27.225.158,172.31.0.2,53,64632,0.000945
6261,173.27.225.158,172.31.0.2,53,60007,0.002413
6262,173.27.225.158,172.31.0.2,53,57034,0.146884
6264,173.27.225.158,172.31.0.2,53,60391,0.182622
6266,173.27.225.158,172.31.0.2,53,33146,0.000824
6268,173.27.225.158,172.31.0.2,53,59003,0.000342
6271,173.27.225.158,172.31.0.2,53,4297,0.027829
6272,173.27.225.158,172.31.0.2,53,63982,0.010007
6274,173.27.225.158,172.31.0.2,53,3236,0.055124
6276,173.27.225.158,172.31.0.2,53,2233,0.000376
6278,173.27.225.158,172.31.0.2,53,20544,0.00039
6280,173.27.225.158,172.31.0.2,53,42790,0.000268
6282,173.27.225.158,172.31.0.2,53,6122,0.000333
6284,173.27.225.158,172.31.0.2,53,31053,0.0013
6286,173.27.225.158,172.31.0.2,53,27750,0.000932
6288,173.27.225.158,172.31.0.2,53,27072,0.022627
6290,173.27.225.158,172.31.0.2,53,8828,0.01242
6292,173.27.225.158,172.31.0.2,53,14638,0.000369
6294,173.27.225.158,172.31.0.2,53,40819,0.000362
6296,173.27.225.158,172.31.0.2,53,55617,0.000397
6298,173.27.225.158,172.31.0.2,53,25139,0.000928
6300,173.27.225.158,172.31.0.2,53,60588,0.076068
6302,173.27.225.158,172.31.0.2,53,30282,0.000357
6304,173.27.225.158,172.31.0.2,53,4518,0.000958
6306,173.27.225.158,172.31.0.2,53,32413,0.000448
6308,173.27.225.158,172.31.0.2,53,30511,0.002317
6310,173.27.225.158,172.31.0.2,53,16123,0.027023
6313,173.27.225.158,172.31.0.2,53,34559,0.002376
6316,173.27.225.158,172.31.0.2,53,17463,0.008743
6318,173.27.225.158,172.31.0.2,53,65217,0.009489
6319,173.27.225.158,172.31.0.2,53,55816,0.009287
6321,173.27.225.158,172.31.0.2,53,41893,0.006349
6322,173.27.225.158,172.31.0.2,53,44003,0.008291
6324,173.27.225.158,172.31.0.2,53,45982,0.012124
6326,173.27.225.158,172.31.0.2,53,23004,0.000269
6328,173.27.225.158,172.31.0.2,53,29740,0.000291
6330,173.27.225.158,172.31.0.2,53,25193,0.010096
6332,173.27.225.158,172.31.0.2,53,62799,0.008001
6334,173.27.225.158,172.31.0.2,53,63692,0.000368
6336,173.27.225.158,172.31.0.2,53,58525,0.000393
6338,173.27.225.158,172.31.0.2,53,25876,0.000265
6340,173.27.225.158,172.31.0.2,53,26061,0.000261
6342,173.27.225.158,172.31.0.2,53,10413,0.000322
6344,173.27.225.158,172.31.0.2,53,46744,0.001321
6346,173.27.225.158,172.31.0.2,53,55255,0.000353
6348,173.27.225.158,172.31.0.2,53,34415,0.000422
6350,173.27.225.158,172.31.0.2,53,63860,0.00031
6352,173.27.225.158,172.31.0.2,53,34947,0.000296
6354,173.27.225.158,172.31.0.2,53,13444,0.068607
6356,173.27.225.158,172.31.0.2,53,62715,0.022088
6358,173.27.225.158,172.31.0.2,53,44850,0.033794
6360,173.27.225.158,172.31.0.2,53,3382,0.120226
6362,173.27.225.158,172.31.0.2,53,64908,0.022086
6364,173.27.225.158,172.31.0.2,53,21400,0.120369
6366,173.27.225.158,172.31.0.2,53,14722,0.022258
6368,173.27.225.158,172.31.0.2,53,44106,0.00039
6370,173.27.225.158,172.31.0.2,53,1435,0.000378
6372,173.27.225.158,172.31.0.2,53,53254,0.002848
6374,173.27.225.158,172.31.0.2,53,13173,0.054747
6376,173.27.225.158,172.31.0.2,53,11058,0.000315
6378,173.27.225.158,172.31.0.2,53,20746,0.000304
6380,173.27.225.158,172.31.0.2,53,40905,0.000371
6382,173.27.225.158,172.31.0.2,53,16805,0.121076
6384,173.27.225.158,172.31.0.2,53,55284,0.000312
6386,173.27.225.158,172.31.0.2,53,4559,0.000412
6388,173.27.225.158,172.31.0.2,53,31790,0.021758
6391,173.27.225.158,172.31.0.2,53,17786,0.000342
6392,173.27.225.158,172.31.0.2,53,31585,0.002088
6394,173.27.225.158,172.31.0.2,53,43315,0.115464
6396,173.27.225.158,172.31.0.2,53,65282,0.013847
6398,173.27.225.158,172.31.0.2,53,17278,0.012482
6400,173.27.225.158,172.31.0.2,53,15814,0.000317
6402,173.27.225.158,172.31.0.2,53,40541,0.021604
6404,173.27.225.158,172.31.0.2,53,28280,0.003108
6406,173.27.225.158,172.31.0.2,53,61527,0.000309
6408,173.27.225.158,172.31.0.2,53,14401,0.000289
6410,173.27.225.158,172.31.0.2,53,38055,0.000381
6412,173.27.225.158,172.31.0.2,53,16757,0.000283
6414,173.27.225.158,172.31.0.2,53,15852,0.035799
6416,173.27.225.158,172.31.0.2,53,44203,0.000267
6418,173.27.225.158,172.31.0.2,53,42084,0.001897
6421,173.27.225.158,172.31.0.2,53,13667,0.00027
6422,173.27.225.158,172.31.0.2,53,62507,0.000206
6424,173.27.225.158,172.31.0.2,53,58856,0.003225
6426,173.27.225.158,172.31.0.2,53,2155,0.002548
6429,173.27.225.158,172.31.0.2,53,11021,0.002806
6430,173.27.225.158,172.31.0.2,53,14870,0.002805
6432,173.27.225.158,172.31.0.2,53,12582,0.000306
6435,173.27.225.158,172.31.0.2,53,2377,0.00019
6436,173.27.225.158,172.31.0.2,53,64641,0.000312
6438,173.27.225.158,172.31.0.2,53,51814,0.000382
6440,173.27.225.158,172.31.0.2,53,4351,0.000319
6442,173.27.225.158,172.31.0.2,53,37421,0.000328
6444,173.27.225.158,172.31.0.2,53,7868,0.070701
6446,173.27.225.158,172.31.0.2,53,41642,0.054795
6448,173.27.225.158,172.31.0.2,53,39082,0.08755
6450,173.27.225.158,172.31.0.2,53,5844,0.000366
6452,173.27.225.158,172.31.0.2,53,44741,0.000356
6454,173.27.225.158,172.31.0.2,53,63535,0.000404
6456,173.27.225.158,172.31.0.2,53,29981,0.000352
6458,173.27.225.158,172.31.0.2,53,3699,0.000335
6460,173.27.225.158,172.31.0.2,53,60224,0.034204
6462,173.27.225.158,172.31.0.2,53,54553,0.021166
6464,173.27.225.158,172.31.0.2,53,24336,0.000334
6466,173.27.225.158,172.31.0.2,53,54727,0.019825
6468,173.27.225.158,172.31.0.2,53,3674,0.012287
6470,173.27.225.158,172.31.0.2,53,29524,0.000494
6472,173.27.225.158,172.31.0.2,53,8072,0.000385
6474,173.27.225.158,172.31.0.2,53,38462,0.012457
6476,173.27.225.158,172.31.0.2,53,14117,0.000416
6478,173.27.225.158,172.31.0.2,53,43482,0.000353
6480,173.27.225.158,172.31.0.2,53,20735,0.069359
6482,173.27.225.158,172.31.0.2,53,6260,0.104835
6484,173.27.225.158,172.31.0.2,53,63061,0.000279
6486,173.27.225.158,172.31.0.2,53,42509,0.000376
6488,173.27.225.158,172.31.0.2,53,24835,0.000422
6490,173.27.225.158,172.31.0.2,53,65368,0.000409
6492,173.27.225.158,172.31.0.2,53,26450,0.013875
6494,173.27.225.158,172.31.0.2,53,44564,0.000366
6496,173.27.225.158,172.31.0.2,53,57684,0.055513
6498,173.27.225.158,172.31.0.2,53,60000,0.057947
6500,173.27.225.158,172.31.0.2,53,49726,0.059025
6502,173.27.225.158,172.31.0.2,53,61013,0.000423
6504,173.27.225.158,172.31.0.2,53,8683,0.000515
6506,173.27.225.158,172.31.0.2,53,30004,0.000373
6508,173.27.225.158,172.31.0.2,53,10377,0.000434
6510,173.27.225.158,172.31.0.2,53,64991,0.076302
6512,173.27.225.158,172.31.0.2,53,65444,0.000398
6514,173.27.225.158,172.31.0.2,53,7077,0.1111
6516,173.27.225.158,172.31.0.2,53,40881,0.086712
6518,173.27.225.158,172.31.0.2,53,44366,0.080275
6520,173.27.225.158,172.31.0.2,53,25733,0.000344
6522,173.27.225.158,172.31.0.2,53,43695,0.000418
6524,173.27.225.158,172.31.0.2,53,50495,0.096532
6526,173.27.225.158,172.31.0.2,53,57460,0.000385
6530,173.27.225.158,172.31.0.2,53,44991,0.000315
6531,173.27.225.158,172.31.0.2,53,5659,0.00028
6532,173.27.225.158,172.31.0.2,53,27782,0.002423
6534,173.27.225.158,172.31.0.2,53,43559,0.000947
6536,173.27.225.158,172.31.0.2,53,56203,0.00034
6538,173.27.225.158,172.31.0.2,53,56915,0.002808
6541,173.27.225.158,172.31.0.2,53,60810,0.002583
